==================================================
                new log file
==================================================
config:&{InstanceID:64 Cors:{AllowAllOrigins:false AllowOrigins:[] AllowHeaders:[Authorization AccessKey X-AccessKey UserToken X-Language X-WebAppID X-App X-Action] ExposeHeaders:[] AllowCredentials:true AllowWebSockets:true} Host: Port:6043 LogLevel:info GoPoolSize:50000 RotationInterval:15s TDengine:{Host:localhost Port:6041 Username:root Password:taosdata Usessl:false} Metrics:{Cluster: Prefix:taos Database:{Name:log Options:map[buffer:64 cachemodel:both keep:90 vgroups:1]} Tables:[]} Env:{InCGroup:false} Audit:{Enable:false Database:{Name: Options:map[]}} Log:{Level:info Path:/var/log/taos RotationCount:30 RotationTime:24h0m0s RotationSize:1073741824 KeepDays:30 Compress:false ReservedDiskSize:1073741824} Transfer: FromTime:2020-01-01T00:00:00+08:00 Drop:}
version                                      3.3.6.13
03/08 12:16:00.008226 00000228 WEB INFO  QID:0x2000000000007e00 finish request, status_code:200, latency:4.6895ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:16:04.413005 00000228 WEB INFO  QID:0x100000000092000 finish request, status_code:200, latency:2.1764ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:16:04.414640 00000228 WEB INFO  QID:0x100000000091f00 finish request, status_code:200, latency:3.8096ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:16:15.009023 00000228 WEB INFO  QID:0x2000000000007f00 finish request, status_code:200, latency:4.9448ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:16:30.008432 00000228 WEB INFO  QID:0x2000000000008000 finish request, status_code:200, latency:5.2521ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:16:30.492954 00000228 WEB INFO  QID:0x100000000093e00 finish request, status_code:200, latency:2.566ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:16:34.432345 00000228 WEB INFO  QID:0x100000000094400 finish request, status_code:200, latency:2.0615ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:16:34.432886 00000228 WEB INFO  QID:0x100000000094300 finish request, status_code:200, latency:2.5997ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:16:45.009568 00000228 WEB INFO  QID:0x2000000000008100 finish request, status_code:200, latency:5.7828ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:17:00.018053 00000228 WEB INFO  QID:0x2000000000008200 finish request, status_code:200, latency:12.3864ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:17:01.496838 00000228 WEB INFO  QID:0x100000000096300 finish request, status_code:200, latency:5.6739ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:17:04.449426 00000228 WEB INFO  QID:0x100000000096800 finish request, status_code:200, latency:2.5197ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:17:04.450212 00000228 WEB INFO  QID:0x100000000096700 finish request, status_code:200, latency:3.2944ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:17:15.008620 00000228 WEB INFO  QID:0x2000000000008300 finish request, status_code:200, latency:5.6423ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:17:30.007335 00000228 WEB INFO  QID:0x2000000000008400 finish request, status_code:200, latency:4.438ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:17:32.491658 00000228 WEB INFO  QID:0x100000000098800 finish request, status_code:200, latency:1.8288ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:17:34.469564 00000228 WEB INFO  QID:0x100000000098c00 finish request, status_code:200, latency:2.387ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:17:34.470261 00000228 WEB INFO  QID:0x100000000098b00 finish request, status_code:200, latency:3.076ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:17:45.007568 00000228 WEB INFO  QID:0x2000000000008500 finish request, status_code:200, latency:4.0695ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:18:00.026498 00000228 WEB INFO  QID:0x2000000000008600 finish request, status_code:200, latency:20.7761ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:18:03.492448 00000228 WEB INFO  QID:0x10000000009ad00 finish request, status_code:200, latency:2.2281ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:18:04.503888 00000228 WEB INFO  QID:0x10000000009b000 finish request, status_code:200, latency:8.2228ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:18:04.506264 00000228 WEB INFO  QID:0x10000000009af00 finish request, status_code:200, latency:10.5241ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:18:15.015596 00000228 WEB INFO  QID:0x2000000000008700 finish request, status_code:200, latency:11.7857ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:18:30.009600 00000228 WEB INFO  QID:0x2000000000008800 finish request, status_code:200, latency:5.2394ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:18:34.492923 00000228 WEB INFO  QID:0x10000000009d200 finish request, status_code:200, latency:2.7703ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:18:34.515591 00000228 WEB INFO  QID:0x10000000009d400 finish request, status_code:200, latency:2.5134ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:18:34.516184 00000228 WEB INFO  QID:0x10000000009d300 finish request, status_code:200, latency:3.0315ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:18:45.007490 00000228 WEB INFO  QID:0x2000000000008900 finish request, status_code:200, latency:4.8609ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:19:00.008614 00000228 WEB INFO  QID:0x2000000000008a00 finish request, status_code:200, latency:4.909ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:19:04.537189 00000228 WEB INFO  QID:0x10000000009f700 finish request, status_code:200, latency:3.9119ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:19:04.537705 00000228 WEB INFO  QID:0x10000000009f600 finish request, status_code:200, latency:4.4541ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:19:05.495343 00000228 WEB INFO  QID:0x10000000009f900 finish request, status_code:200, latency:4.244ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:19:15.011418 00000228 WEB INFO  QID:0x2000000000008b00 finish request, status_code:200, latency:7.2784ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:19:30.007701 00000228 WEB INFO  QID:0x2000000000008c00 finish request, status_code:200, latency:4.4943ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:19:34.553745 00000228 WEB INFO  QID:0x1000000000a1b00 finish request, status_code:200, latency:2.4142ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:19:34.554245 00000228 WEB INFO  QID:0x1000000000a1a00 finish request, status_code:200, latency:2.8867ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:19:36.492289 00000228 WEB INFO  QID:0x1000000000a1f00 finish request, status_code:200, latency:2.0031ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:19:45.009004 00000228 WEB INFO  QID:0x2000000000008d00 finish request, status_code:200, latency:4.8788ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:20:00.028026 00000228 WEB INFO  QID:0x2000000000008e00 finish request, status_code:200, latency:22.7153ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:20:04.573889 00000228 WEB INFO  QID:0x1000000000a3f00 finish request, status_code:200, latency:3.1532ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:20:04.574694 00000228 WEB INFO  QID:0x1000000000a3e00 finish request, status_code:200, latency:3.9142ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:20:07.492707 00000228 WEB INFO  QID:0x1000000000a4400 finish request, status_code:200, latency:2.2702ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:20:15.008037 00000228 WEB INFO  QID:0x2000000000008f00 finish request, status_code:200, latency:4.2924ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:20:30.026240 00000228 WEB INFO  QID:0x2000000000009000 finish request, status_code:200, latency:21.2552ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:20:34.596019 00000228 WEB INFO  QID:0x1000000000a6300 finish request, status_code:200, latency:2.2737ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:20:34.596624 00000228 WEB INFO  QID:0x1000000000a6200 finish request, status_code:200, latency:2.8667ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:20:38.492928 00000228 WEB INFO  QID:0x1000000000a6900 finish request, status_code:200, latency:2.6287ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:20:45.007416 00000228 WEB INFO  QID:0x2000000000009100 finish request, status_code:200, latency:4.4161ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:21:00.009084 00000228 WEB INFO  QID:0x2000000000009200 finish request, status_code:200, latency:5.5197ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:21:04.616139 00000228 WEB INFO  QID:0x1000000000a8700 finish request, status_code:200, latency:2.6985ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:21:04.616632 00000228 WEB INFO  QID:0x1000000000a8600 finish request, status_code:200, latency:3.1767ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:21:09.492748 00000228 WEB INFO  QID:0x1000000000a8e00 finish request, status_code:200, latency:2.4584ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:21:15.008886 00000228 WEB INFO  QID:0x2000000000009300 finish request, status_code:200, latency:5.6381ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:21:30.007246 00000228 WEB INFO  QID:0x2000000000009400 finish request, status_code:200, latency:4.0559ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:21:34.633345 00000228 WEB INFO  QID:0x1000000000aab00 finish request, status_code:200, latency:2.4616ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:21:34.633891 00000228 WEB INFO  QID:0x1000000000aaa00 finish request, status_code:200, latency:3.0059ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:21:40.492162 00000228 WEB INFO  QID:0x1000000000ab300 finish request, status_code:200, latency:1.8818ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:21:45.009502 00000228 WEB INFO  QID:0x2000000000009500 finish request, status_code:200, latency:5.9923ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:22:00.007926 00000228 WEB INFO  QID:0x2000000000009600 finish request, status_code:200, latency:4.734ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:22:04.654142 00000228 WEB INFO  QID:0x1000000000acf00 finish request, status_code:200, latency:2.4237ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:22:04.655211 00000228 WEB INFO  QID:0x1000000000ace00 finish request, status_code:200, latency:3.4687ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:22:11.491888 00000228 WEB INFO  QID:0x1000000000ad800 finish request, status_code:200, latency:1.7756ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:22:15.009503 00000228 WEB INFO  QID:0x2000000000009700 finish request, status_code:200, latency:5.356ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:22:30.007544 00000228 WEB INFO  QID:0x2000000000009800 finish request, status_code:200, latency:4.4512ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:22:34.673488 00000228 WEB INFO  QID:0x1000000000af300 finish request, status_code:200, latency:2.2691ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:22:34.673962 00000228 WEB INFO  QID:0x1000000000af200 finish request, status_code:200, latency:2.7184ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:22:42.494090 00000228 WEB INFO  QID:0x1000000000afd00 finish request, status_code:200, latency:3.3911ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:22:45.009845 00000228 WEB INFO  QID:0x2000000000009900 finish request, status_code:200, latency:5.9031ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:23:00.013714 00000228 WEB INFO  QID:0x2000000000009a00 finish request, status_code:200, latency:10.3671ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:23:04.695824 00000228 WEB INFO  QID:0x1000000000b1700 finish request, status_code:200, latency:1.8441ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:23:04.696331 00000228 WEB INFO  QID:0x1000000000b1600 finish request, status_code:200, latency:2.3577ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:23:13.492583 00000228 WEB INFO  QID:0x1000000000b2200 finish request, status_code:200, latency:2.2811ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:23:15.012508 00000228 WEB INFO  QID:0x2000000000009b00 finish request, status_code:200, latency:7.9343ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:23:30.008715 00000228 WEB INFO  QID:0x2000000000009c00 finish request, status_code:200, latency:5.0335ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:23:34.720579 00000228 WEB INFO  QID:0x1000000000b3b00 finish request, status_code:200, latency:3.4008ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:23:34.721329 00000228 WEB INFO  QID:0x1000000000b3a00 finish request, status_code:200, latency:4.0576ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:23:44.492333 00000228 WEB INFO  QID:0x1000000000b4700 finish request, status_code:200, latency:2.1062ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:23:45.007999 00000228 WEB INFO  QID:0x2000000000009d00 finish request, status_code:200, latency:4.2929ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:24:00.008540 00000228 WEB INFO  QID:0x2000000000009e00 finish request, status_code:200, latency:5.2584ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:24:04.742783 00000228 WEB INFO  QID:0x1000000000b5f00 finish request, status_code:200, latency:2.9303ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:24:04.743260 00000228 WEB INFO  QID:0x1000000000b5e00 finish request, status_code:200, latency:3.4227ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:24:15.007043 00000228 WEB INFO  QID:0x2000000000009f00 finish request, status_code:200, latency:3.7249ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:24:15.497291 00000228 WEB INFO  QID:0x1000000000b6c00 finish request, status_code:200, latency:5.8775ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:24:30.009160 00000228 WEB INFO  QID:0x200000000000a000 finish request, status_code:200, latency:4.5174ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:24:34.762534 00000228 WEB INFO  QID:0x1000000000b8300 finish request, status_code:200, latency:2.727ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:24:34.763086 00000228 WEB INFO  QID:0x1000000000b8200 finish request, status_code:200, latency:3.2567ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:24:45.009536 00000228 WEB INFO  QID:0x200000000000a100 finish request, status_code:200, latency:5.2553ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:24:46.492747 00000228 WEB INFO  QID:0x1000000000b9200 finish request, status_code:200, latency:2.3918ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:25:00.014111 00000228 WEB INFO  QID:0x200000000000a200 finish request, status_code:200, latency:10.431ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:25:04.791944 00000228 WEB INFO  QID:0x1000000000ba700 finish request, status_code:200, latency:8.4841ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:25:04.793857 00000228 WEB INFO  QID:0x1000000000ba600 finish request, status_code:200, latency:10.2886ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:25:15.011582 00000228 WEB INFO  QID:0x200000000000a300 finish request, status_code:200, latency:7.146ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:25:17.498770 00000228 WEB INFO  QID:0x1000000000bb700 finish request, status_code:200, latency:7.2043ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:25:30.008335 00000228 WEB INFO  QID:0x200000000000a400 finish request, status_code:200, latency:5.4816ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:25:34.806895 00000228 WEB INFO  QID:0x1000000000bcb00 finish request, status_code:200, latency:1.9139ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:25:34.807434 00000228 WEB INFO  QID:0x1000000000bca00 finish request, status_code:200, latency:2.4566ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:25:45.006610 00000228 WEB INFO  QID:0x200000000000a500 finish request, status_code:200, latency:3.8464ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:25:48.491299 00000228 WEB INFO  QID:0x1000000000bdc00 finish request, status_code:200, latency:2.2118ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:26:00.013043 00000228 WEB INFO  QID:0x200000000000a600 finish request, status_code:200, latency:8.5684ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:26:04.834313 00000228 WEB INFO  QID:0x1000000000bef00 finish request, status_code:200, latency:4.9844ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:26:04.835884 00000228 WEB INFO  QID:0x1000000000bee00 finish request, status_code:200, latency:6.4808ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:26:15.008376 00000228 WEB INFO  QID:0x200000000000a700 finish request, status_code:200, latency:4.565ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:26:18.492237 00000228 WEB INFO  QID:0x1000000000c0000 finish request, status_code:200, latency:1.9433ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:26:30.014278 00000228 WEB INFO  QID:0x200000000000a800 finish request, status_code:200, latency:9.6939ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:26:34.856190 00000228 WEB INFO  QID:0x1000000000c1300 finish request, status_code:200, latency:3.6407ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:26:34.857105 00000228 WEB INFO  QID:0x1000000000c1200 finish request, status_code:200, latency:4.6012ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:26:45.012200 00000228 WEB INFO  QID:0x200000000000a900 finish request, status_code:200, latency:8.4502ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:26:49.493753 00000228 WEB INFO  QID:0x1000000000c2500 finish request, status_code:200, latency:3.1893ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:27:00.014541 00000228 WEB INFO  QID:0x200000000000aa00 finish request, status_code:200, latency:10.9195ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:27:04.873216 00000228 WEB INFO  QID:0x1000000000c3700 finish request, status_code:200, latency:2.0465ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:27:04.873650 00000228 WEB INFO  QID:0x1000000000c3600 finish request, status_code:200, latency:2.519ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:27:15.008284 00000228 WEB INFO  QID:0x200000000000ab00 finish request, status_code:200, latency:5.1344ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:27:20.492273 00000228 WEB INFO  QID:0x1000000000c4a00 finish request, status_code:200, latency:2.1437ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:27:30.006704 00000228 WEB INFO  QID:0x200000000000ac00 finish request, status_code:200, latency:4.1246ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:27:34.898097 00000228 WEB INFO  QID:0x1000000000c5b00 finish request, status_code:200, latency:5.0801ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:27:34.899317 00000228 WEB INFO  QID:0x1000000000c5a00 finish request, status_code:200, latency:6.2186ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:27:45.012504 00000228 WEB INFO  QID:0x200000000000ad00 finish request, status_code:200, latency:8.7209ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:27:51.493922 00000228 WEB INFO  QID:0x1000000000c6f00 finish request, status_code:200, latency:3.7324ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:28:00.028885 00000228 WEB INFO  QID:0x200000000000ae00 finish request, status_code:200, latency:22.4398ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:28:04.920412 00000228 WEB INFO  QID:0x1000000000c7f00 finish request, status_code:200, latency:3.6085ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:28:04.921378 00000228 WEB INFO  QID:0x1000000000c7e00 finish request, status_code:200, latency:4.5652ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:28:15.008786 00000228 WEB INFO  QID:0x200000000000af00 finish request, status_code:200, latency:5.0954ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:28:22.492614 00000228 WEB INFO  QID:0x1000000000c9400 finish request, status_code:200, latency:2.271ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:28:30.009152 00000228 WEB INFO  QID:0x200000000000b000 finish request, status_code:200, latency:4.3187ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:28:34.952936 00000228 WEB INFO  QID:0x1000000000ca300 finish request, status_code:200, latency:8.179ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:28:34.955039 00000228 WEB INFO  QID:0x1000000000ca200 finish request, status_code:200, latency:10.1663ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:28:45.007503 00000228 WEB INFO  QID:0x200000000000b100 finish request, status_code:200, latency:4.3077ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:28:53.494268 00000228 WEB INFO  QID:0x1000000000cb900 finish request, status_code:200, latency:3.7148ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:29:00.028949 00000228 WEB INFO  QID:0x200000000000b200 finish request, status_code:200, latency:22.5949ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:29:04.969517 00000228 WEB INFO  QID:0x1000000000cc700 finish request, status_code:200, latency:3.1169ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:29:04.970288 00000228 WEB INFO  QID:0x1000000000cc600 finish request, status_code:200, latency:3.8779ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:29:15.008342 00000228 WEB INFO  QID:0x200000000000b300 finish request, status_code:200, latency:4.5738ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:29:24.501106 00000228 WEB INFO  QID:0x1000000000cdd00 finish request, status_code:200, latency:8.877ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:29:30.008064 00000228 WEB INFO  QID:0x200000000000b400 finish request, status_code:200, latency:4.3102ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:29:34.990637 00000228 WEB INFO  QID:0x1000000000ceb00 finish request, status_code:200, latency:1.7146ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:29:34.991051 00000228 WEB INFO  QID:0x1000000000cea00 finish request, status_code:200, latency:2.1246ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:29:45.008303 00000228 WEB INFO  QID:0x200000000000b500 finish request, status_code:200, latency:4.3475ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:29:55.491999 00000228 WEB INFO  QID:0x1000000000d0200 finish request, status_code:200, latency:2.1422ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:30:00.008348 00000228 WEB INFO  QID:0x200000000000b600 finish request, status_code:200, latency:5.0833ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:30:05.016991 00000228 WEB INFO  QID:0x1000000000d0f00 finish request, status_code:200, latency:5.0606ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:30:05.018449 00000228 WEB INFO  QID:0x1000000000d0e00 finish request, status_code:200, latency:6.5102ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:30:15.007140 00000228 WEB INFO  QID:0x200000000000b700 finish request, status_code:200, latency:4.43ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:30:26.492503 00000228 WEB INFO  QID:0x1000000000d2700 finish request, status_code:200, latency:2.1818ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:30:30.008287 00000228 WEB INFO  QID:0x200000000000b800 finish request, status_code:200, latency:4.7189ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:30:35.034957 00000228 WEB INFO  QID:0x1000000000d3300 finish request, status_code:200, latency:1.9615ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:30:35.035506 00000228 WEB INFO  QID:0x1000000000d3200 finish request, status_code:200, latency:2.4954ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:30:45.009705 00000228 WEB INFO  QID:0x200000000000b900 finish request, status_code:200, latency:5.2219ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:30:57.492761 00000228 WEB INFO  QID:0x1000000000d4d00 finish request, status_code:200, latency:2.3445ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:31:00.010012 00000228 WEB INFO  QID:0x200000000000ba00 finish request, status_code:200, latency:5.6651ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:31:05.065742 00000228 WEB INFO  QID:0x1000000000d5700 finish request, status_code:200, latency:8.4528ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:31:05.068521 00000228 WEB INFO  QID:0x1000000000d5600 finish request, status_code:200, latency:11.1236ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:31:15.024679 00000228 WEB INFO  QID:0x200000000000bb00 finish request, status_code:200, latency:19.3021ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:31:28.491745 00000228 WEB INFO  QID:0x1000000000d7200 finish request, status_code:200, latency:2.3227ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:31:30.007159 00000228 WEB INFO  QID:0x200000000000bc00 finish request, status_code:200, latency:4.1808ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:31:35.079924 00000228 WEB INFO  QID:0x1000000000d7b00 finish request, status_code:200, latency:2.1155ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:31:35.080517 00000228 WEB INFO  QID:0x1000000000d7a00 finish request, status_code:200, latency:2.6765ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:31:45.006157 00000228 WEB INFO  QID:0x200000000000bd00 finish request, status_code:200, latency:3.9071ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:31:58.493768 00000228 WEB INFO  QID:0x1000000000d9600 finish request, status_code:200, latency:3.3583ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
