03/07 00:00:02.058779 00000337 WEB INFO  QID:0x1000000009e3400 finish request, status_code:200, latency:8.4982ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:29:02.720751 00000337 WEB INFO  QID:0x20000000000c1200 finish request, status_code:200, latency:7.3668ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:29:17.060022 00000337 WEB INFO  QID:0x100000000d8e700 finish request, status_code:200, latency:9.3891ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:29:17.734738 00000337 WEB INFO  QID:0x20000000000c1300 finish request, status_code:200, latency:20.5028ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:29:23.567463 00000337 WEB INFO  QID:0x100000000d8f100 finish request, status_code:200, latency:6.0585ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:29:23.568440 00000337 WEB INFO  QID:0x100000000d8f000 finish request, status_code:200, latency:6.943ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:29:32.730615 00000337 WEB INFO  QID:0x20000000000c1400 finish request, status_code:200, latency:15.6995ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:29:47.727406 00000337 WEB INFO  QID:0x20000000000c1500 finish request, status_code:200, latency:13.4744ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:29:48.059012 00000337 WEB INFO  QID:0x100000000d90c00 finish request, status_code:200, latency:8.6667ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:29:53.600498 00000337 WEB INFO  QID:0x100000000d91500 finish request, status_code:200, latency:7.9452ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:29:53.602343 00000337 WEB INFO  QID:0x100000000d91400 finish request, status_code:200, latency:9.6029ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:30:02.725184 00000337 WEB INFO  QID:0x20000000000c1600 finish request, status_code:200, latency:11.7838ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:30:17.717458 00000337 WEB INFO  QID:0x20000000000c1700 finish request, status_code:200, latency:4.41ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:30:19.059170 00000337 WEB INFO  QID:0x100000000d93100 finish request, status_code:200, latency:8.7529ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:30:23.635942 00000337 WEB INFO  QID:0x100000000d93900 finish request, status_code:200, latency:9.9425ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:30:23.637796 00000337 WEB INFO  QID:0x100000000d93800 finish request, status_code:200, latency:11.703ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:30:32.717409 00000337 WEB INFO  QID:0x20000000000c1800 finish request, status_code:200, latency:4.2846ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:30:47.717877 00000337 WEB INFO  QID:0x20000000000c1900 finish request, status_code:200, latency:5.0281ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:30:50.058970 00000337 WEB INFO  QID:0x100000000d95600 finish request, status_code:200, latency:8.6438ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:30:53.668629 00000337 WEB INFO  QID:0x100000000d95d00 finish request, status_code:200, latency:10.0177ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:30:53.673065 00000337 WEB INFO  QID:0x100000000d95c00 finish request, status_code:200, latency:14.3504ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:31:02.733483 00000337 WEB INFO  QID:0x20000000000c1a00 finish request, status_code:200, latency:19.1418ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:31:17.734621 00000337 WEB INFO  QID:0x20000000000c1b00 finish request, status_code:200, latency:20.8384ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:31:21.059349 00000337 WEB INFO  QID:0x100000000d97b00 finish request, status_code:200, latency:9.2767ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:31:23.701508 00000337 WEB INFO  QID:0x100000000d98100 finish request, status_code:200, latency:9.5658ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:31:23.703410 00000337 WEB INFO  QID:0x100000000d98000 finish request, status_code:200, latency:11.4937ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:31:32.734279 00000337 WEB INFO  QID:0x20000000000c1c00 finish request, status_code:200, latency:19.6816ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:31:47.724949 00000337 WEB INFO  QID:0x20000000000c1d00 finish request, status_code:200, latency:12.9872ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:31:52.054093 00000337 WEB INFO  QID:0x100000000d9a000 finish request, status_code:200, latency:6.14ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:31:53.726708 00000337 WEB INFO  QID:0x100000000d9a500 finish request, status_code:200, latency:6.3404ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:31:53.728624 00000337 WEB INFO  QID:0x100000000d9a400 finish request, status_code:200, latency:8.2076ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:32:02.730777 00000337 WEB INFO  QID:0x20000000000c1e00 finish request, status_code:200, latency:19.0238ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:32:17.721954 00000337 WEB INFO  QID:0x20000000000c1f00 finish request, status_code:200, latency:8.9738ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:32:23.059664 00000337 WEB INFO  QID:0x100000000d9c600 finish request, status_code:200, latency:9.4789ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:32:23.757843 00000337 WEB INFO  QID:0x100000000d9c800 finish request, status_code:200, latency:5.9846ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:32:23.759164 00000337 WEB INFO  QID:0x100000000d9c700 finish request, status_code:200, latency:7.2842ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:32:32.734122 00000337 WEB INFO  QID:0x20000000000c2000 finish request, status_code:200, latency:19.0698ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:32:47.730067 00000337 WEB INFO  QID:0x20000000000c2100 finish request, status_code:200, latency:15.9396ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:32:53.785851 00000337 WEB INFO  QID:0x100000000d9eb00 finish request, status_code:200, latency:4.1137ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:32:53.787006 00000337 WEB INFO  QID:0x100000000d9ea00 finish request, status_code:200, latency:5.2067ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:32:54.060211 00000337 WEB INFO  QID:0x100000000d9ed00 finish request, status_code:200, latency:10.0209ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:33:02.726449 00000337 WEB INFO  QID:0x20000000000c2200 finish request, status_code:200, latency:12.7216ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:33:17.730538 00000337 WEB INFO  QID:0x20000000000c2300 finish request, status_code:200, latency:16.0061ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:33:23.822731 00000337 WEB INFO  QID:0x100000000da0f00 finish request, status_code:200, latency:8.2343ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:33:23.824937 00000337 WEB INFO  QID:0x100000000da0e00 finish request, status_code:200, latency:10.3637ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:33:25.054263 00000337 WEB INFO  QID:0x100000000da1200 finish request, status_code:200, latency:5.5474ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:33:32.733271 00000337 WEB INFO  QID:0x20000000000c2400 finish request, status_code:200, latency:19.5644ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:33:47.724133 00000337 WEB INFO  QID:0x20000000000c2500 finish request, status_code:200, latency:9.6231ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:33:53.844835 00000337 WEB INFO  QID:0x100000000da3300 finish request, status_code:200, latency:2.1165ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:33:53.845317 00000337 WEB INFO  QID:0x100000000da3200 finish request, status_code:200, latency:2.5667ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:33:56.059130 00000337 WEB INFO  QID:0x100000000da3700 finish request, status_code:200, latency:8.9254ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:34:02.732956 00000337 WEB INFO  QID:0x20000000000c2600 finish request, status_code:200, latency:18.1029ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:34:17.721972 00000337 WEB INFO  QID:0x20000000000c2700 finish request, status_code:200, latency:8.4972ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:34:23.886983 00000337 WEB INFO  QID:0x100000000da5700 finish request, status_code:200, latency:9.6747ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:34:23.889088 00000337 WEB INFO  QID:0x100000000da5600 finish request, status_code:200, latency:11.7733ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:34:27.054858 00000337 WEB INFO  QID:0x100000000da5c00 finish request, status_code:200, latency:5.59ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:34:32.724585 00000337 WEB INFO  QID:0x20000000000c2800 finish request, status_code:200, latency:11.2709ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:34:47.717376 00000337 WEB INFO  QID:0x20000000000c2900 finish request, status_code:200, latency:4.5847ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:34:53.912664 00000337 WEB INFO  QID:0x100000000da7b00 finish request, status_code:200, latency:5.9421ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:34:53.914083 00000337 WEB INFO  QID:0x100000000da7a00 finish request, status_code:200, latency:7.2894ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:34:58.050090 00000337 WEB INFO  QID:0x100000000da8000 finish request, status_code:200, latency:1.8737ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:35:02.728293 00000337 WEB INFO  QID:0x20000000000c2a00 finish request, status_code:200, latency:13.7029ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:35:17.718716 00000337 WEB INFO  QID:0x20000000000c2b00 finish request, status_code:200, latency:5.2782ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:35:23.940883 00000337 WEB INFO  QID:0x100000000da9f00 finish request, status_code:200, latency:5.1084ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:35:23.942575 00000337 WEB INFO  QID:0x100000000da9e00 finish request, status_code:200, latency:6.7275ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:35:29.051833 00000337 WEB INFO  QID:0x100000000daa500 finish request, status_code:200, latency:3.3876ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:35:32.736694 00000337 WEB INFO  QID:0x20000000000c2c00 finish request, status_code:200, latency:22.8308ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:35:47.733314 00000337 WEB INFO  QID:0x20000000000c2d00 finish request, status_code:200, latency:18.6668ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:35:53.977501 00000337 WEB INFO  QID:0x100000000dac300 finish request, status_code:200, latency:8.43ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:35:53.979334 00000337 WEB INFO  QID:0x100000000dac200 finish request, status_code:200, latency:10.1541ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:36:00.058990 00000337 WEB INFO  QID:0x100000000daca00 finish request, status_code:200, latency:9.2669ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:36:02.727985 00000337 WEB INFO  QID:0x20000000000c2e00 finish request, status_code:200, latency:15.072ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:36:17.724422 00000337 WEB INFO  QID:0x20000000000c2f00 finish request, status_code:200, latency:10.573ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:36:24.000710 00000337 WEB INFO  QID:0x100000000dae700 finish request, status_code:200, latency:3.6348ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:36:24.001813 00000337 WEB INFO  QID:0x100000000dae600 finish request, status_code:200, latency:4.7038ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:36:31.050342 00000337 WEB INFO  QID:0x100000000daef00 finish request, status_code:200, latency:2.0879ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:36:32.735155 00000337 WEB INFO  QID:0x20000000000c3000 finish request, status_code:200, latency:20.5622ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:36:47.734804 00000337 WEB INFO  QID:0x20000000000c3100 finish request, status_code:200, latency:19.9771ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:36:54.039916 00000337 WEB INFO  QID:0x100000000db0b00 finish request, status_code:200, latency:10.771ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:36:54.043429 00000337 WEB INFO  QID:0x100000000db0a00 finish request, status_code:200, latency:13.0229ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:37:02.057450 00000337 WEB INFO  QID:0x100000000db1400 finish request, status_code:200, latency:7.6122ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:37:02.735376 00000337 WEB INFO  QID:0x20000000000c3200 finish request, status_code:200, latency:19.7236ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:37:17.736035 00000337 WEB INFO  QID:0x20000000000c3300 finish request, status_code:200, latency:21.3394ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:37:24.068612 00000337 WEB INFO  QID:0x100000000db2f00 finish request, status_code:200, latency:8.1658ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:37:24.071023 00000337 WEB INFO  QID:0x100000000db2e00 finish request, status_code:200, latency:10.4481ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:37:32.726789 00000337 WEB INFO  QID:0x20000000000c3400 finish request, status_code:200, latency:13.0323ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:37:33.056580 00000337 WEB INFO  QID:0x100000000db3a00 finish request, status_code:200, latency:7.2517ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:37:47.735607 00000337 WEB INFO  QID:0x20000000000c3500 finish request, status_code:200, latency:21.2593ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:37:54.102671 00000337 WEB INFO  QID:0x100000000db5300 finish request, status_code:200, latency:8.473ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:37:54.105283 00000337 WEB INFO  QID:0x100000000db5200 finish request, status_code:200, latency:10.9876ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:38:02.726669 00000337 WEB INFO  QID:0x20000000000c3600 finish request, status_code:200, latency:13.0461ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:38:04.052907 00000337 WEB INFO  QID:0x100000000db6000 finish request, status_code:200, latency:4.0603ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:38:17.733566 00000337 WEB INFO  QID:0x20000000000c3700 finish request, status_code:200, latency:19.491ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:38:24.135928 00000337 WEB INFO  QID:0x100000000db7800 finish request, status_code:200, latency:9.4843ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:38:24.137057 00000337 WEB INFO  QID:0x100000000db7700 finish request, status_code:200, latency:10.5024ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:38:32.733292 00000337 WEB INFO  QID:0x20000000000c3800 finish request, status_code:200, latency:18.7718ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:38:35.058666 00000337 WEB INFO  QID:0x100000000db8500 finish request, status_code:200, latency:8.7595ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:38:47.726562 00000337 WEB INFO  QID:0x20000000000c3900 finish request, status_code:200, latency:12.8528ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:38:54.162234 00000337 WEB INFO  QID:0x100000000db9c00 finish request, status_code:200, latency:5.5778ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:38:54.163854 00000337 WEB INFO  QID:0x100000000db9b00 finish request, status_code:200, latency:7.1282ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:39:02.721421 00000337 WEB INFO  QID:0x20000000000c3a00 finish request, status_code:200, latency:8.6301ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:39:06.059260 00000337 WEB INFO  QID:0x100000000dbaa00 finish request, status_code:200, latency:9.3182ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:39:17.730946 00000337 WEB INFO  QID:0x20000000000c3b00 finish request, status_code:200, latency:17.8134ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:39:24.187685 00000337 WEB INFO  QID:0x100000000dbc000 finish request, status_code:200, latency:2.4334ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:39:24.188297 00000337 WEB INFO  QID:0x100000000dbbf00 finish request, status_code:200, latency:3.0192ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:39:32.726061 00000337 WEB INFO  QID:0x20000000000c3c00 finish request, status_code:200, latency:12.7334ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:39:37.053986 00000337 WEB INFO  QID:0x100000000dbcf00 finish request, status_code:200, latency:5.0027ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:39:47.725859 00000337 WEB INFO  QID:0x20000000000c3d00 finish request, status_code:200, latency:12.6519ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:39:54.221379 00000337 WEB INFO  QID:0x100000000dbe400 finish request, status_code:200, latency:5.4763ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:39:54.223097 00000337 WEB INFO  QID:0x100000000dbe300 finish request, status_code:200, latency:7.1155ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:40:02.735286 00000337 WEB INFO  QID:0x20000000000c3e00 finish request, status_code:200, latency:20.85ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:40:08.057656 00000337 WEB INFO  QID:0x100000000dbf400 finish request, status_code:200, latency:8.6347ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:40:17.732755 00000337 WEB INFO  QID:0x20000000000c3f00 finish request, status_code:200, latency:18.3379ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:40:24.250645 00000337 WEB INFO  QID:0x100000000dc0800 finish request, status_code:200, latency:5.1727ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:40:24.252170 00000337 WEB INFO  QID:0x100000000dc0700 finish request, status_code:200, latency:6.6462ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:40:32.733628 00000337 WEB INFO  QID:0x20000000000c4000 finish request, status_code:200, latency:19.525ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:40:39.056328 00000337 WEB INFO  QID:0x100000000dc1900 finish request, status_code:200, latency:6.8685ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:40:47.738341 00000337 WEB INFO  QID:0x20000000000c4100 finish request, status_code:200, latency:23.8204ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:40:54.286535 00000337 WEB INFO  QID:0x100000000dc2c00 finish request, status_code:200, latency:8.5473ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:40:54.288915 00000337 WEB INFO  QID:0x100000000dc2b00 finish request, status_code:200, latency:10.7905ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:41:02.716925 00000337 WEB INFO  QID:0x20000000000c4200 finish request, status_code:200, latency:4.6444ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:41:10.054095 00000337 WEB INFO  QID:0x100000000dc3e00 finish request, status_code:200, latency:5.0406ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:41:17.717842 00000337 WEB INFO  QID:0x20000000000c4300 finish request, status_code:200, latency:4.788ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:41:24.318497 00000337 WEB INFO  QID:0x100000000dc5000 finish request, status_code:200, latency:8.3085ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:41:24.320405 00000337 WEB INFO  QID:0x100000000dc4f00 finish request, status_code:200, latency:10.1289ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:41:32.729182 00000337 WEB INFO  QID:0x20000000000c4400 finish request, status_code:200, latency:15.0146ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:41:41.052641 00000337 WEB INFO  QID:0x100000000dc6300 finish request, status_code:200, latency:3.9056ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:41:47.736409 00000337 WEB INFO  QID:0x20000000000c4500 finish request, status_code:200, latency:21.9569ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:41:54.345851 00000337 WEB INFO  QID:0x100000000dc7400 finish request, status_code:200, latency:5.3514ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:41:54.346713 00000337 WEB INFO  QID:0x100000000dc7300 finish request, status_code:200, latency:6.1511ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:42:02.733334 00000337 WEB INFO  QID:0x20000000000c4600 finish request, status_code:200, latency:18.7182ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:42:12.058495 00000337 WEB INFO  QID:0x100000000dc8800 finish request, status_code:200, latency:8.4891ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:42:17.736098 00000337 WEB INFO  QID:0x20000000000c4700 finish request, status_code:200, latency:21.9436ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:42:24.371682 00000337 WEB INFO  QID:0x100000000dc9800 finish request, status_code:200, latency:2.1476ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:42:24.372098 00000337 WEB INFO  QID:0x100000000dc9700 finish request, status_code:200, latency:2.5687ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:42:32.732912 00000337 WEB INFO  QID:0x20000000000c4800 finish request, status_code:200, latency:19.5382ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:42:43.050397 00000337 WEB INFO  QID:0x100000000dcad00 finish request, status_code:200, latency:2.2679ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:42:47.734536 00000337 WEB INFO  QID:0x20000000000c4900 finish request, status_code:200, latency:20.2042ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:42:54.405125 00000337 WEB INFO  QID:0x100000000dcbc00 finish request, status_code:200, latency:5.78ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:42:54.406559 00000337 WEB INFO  QID:0x100000000dcbb00 finish request, status_code:200, latency:7.1406ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:43:02.735130 00000337 WEB INFO  QID:0x20000000000c4a00 finish request, status_code:200, latency:20.3928ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:43:14.050121 00000337 WEB INFO  QID:0x100000000dcd200 finish request, status_code:200, latency:2.2214ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:43:17.729540 00000337 WEB INFO  QID:0x20000000000c4b00 finish request, status_code:200, latency:16.1993ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:43:24.434360 00000337 WEB INFO  QID:0x100000000dce000 finish request, status_code:200, latency:5.1938ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:43:24.435714 00000337 WEB INFO  QID:0x100000000dcdf00 finish request, status_code:200, latency:6.4902ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:43:32.734933 00000337 WEB INFO  QID:0x20000000000c4c00 finish request, status_code:200, latency:20.159ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:43:45.053814 00000337 WEB INFO  QID:0x100000000dcf700 finish request, status_code:200, latency:4.937ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:43:47.717127 00000337 WEB INFO  QID:0x20000000000c4d00 finish request, status_code:200, latency:4.158ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:43:54.469896 00000337 WEB INFO  QID:0x100000000dd0400 finish request, status_code:200, latency:6.2461ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:43:54.471331 00000337 WEB INFO  QID:0x100000000dd0300 finish request, status_code:200, latency:7.3747ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:44:02.733503 00000337 WEB INFO  QID:0x20000000000c4e00 finish request, status_code:200, latency:19.4387ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:44:16.055744 00000337 WEB INFO  QID:0x100000000dd1c00 finish request, status_code:200, latency:6.1704ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:44:17.726160 00000337 WEB INFO  QID:0x20000000000c4f00 finish request, status_code:200, latency:12.3138ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:44:24.497897 00000337 WEB INFO  QID:0x100000000dd2800 finish request, status_code:200, latency:3.8771ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:44:24.498635 00000337 WEB INFO  QID:0x100000000dd2700 finish request, status_code:200, latency:4.5453ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:44:32.732591 00000337 WEB INFO  QID:0x20000000000c5000 finish request, status_code:200, latency:18.2367ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:44:47.059348 00000337 WEB INFO  QID:0x100000000dd4100 finish request, status_code:200, latency:8.997ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:44:47.732949 00000337 WEB INFO  QID:0x20000000000c5100 finish request, status_code:200, latency:18.2319ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:44:54.523793 00000337 WEB INFO  QID:0x100000000dd4c00 finish request, status_code:200, latency:2.0943ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/07 03:44:54.524314 00000337 WEB INFO  QID:0x100000000dd4b00 finish request, status_code:200, latency:2.6005ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/07 03:45:02.734405 00000337 WEB INFO  QID:0x20000000000c5200 finish request, status_code:200, latency:19.8137ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:45:17.733629 00000337 WEB INFO  QID:0x20000000000c5300 finish request, status_code:200, latency:19.6247ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/07 03:45:18.058945 00000337 WEB INFO  QID:0x100000000dd6600 finish request, status_code:200, latency:9.1157ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
